id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_381,Music of the Bakhshis of Khorasan,2010,RL,https://ich.unesco.org/en/RL/music-of-the-bakhshis-of-khorasan-00381,Iran (Islamic Republic of),Epic poetry; Instrumental music; Performing arts; Vocal music,"Agro-ecosystems; Apprenticeship; Ethics; Family; Festivals; Gnosticism; Instrument making; Islam; Legends; Memorization; Mythology; Oral tradition; Oral traditions and expressions; Plucked string instruments; Social practices, rituals and festive events; Social values; Story telling; Traditional craftsmanship"
element_382,Traditional skills of carpet weaving in Fars,2010,RL,https://ich.unesco.org/en/RL/traditional-skills-of-carpet-weaving-in-fars-00382,Iran (Islamic Republic of),Carpets; Decorative arts; Traditional craftsmanship; Weaving,Craft workers; Drylands; Family; Gender division of labour; Imagination; Knowledge and practices concerning nature and the universe; Natural dyes; Natural pigments; Nomads; Pastoralism; Pattern; Sheep; Spinning; Technical skills; Trade; Women workers; Wool
element_383,Traditional skills of carpet weaving in Kashan,2010,RL,https://ich.unesco.org/en/RL/traditional-skills-of-carpet-weaving-in-kashan-00383,Iran (Islamic Republic of),Carpets; Decorative arts; Traditional craftsmanship; Urban areas; Weaving,Animals; Apprenticeship; Cotton; Craft workers; Design; Drylands; Family; Gender division of labour; Geometry; Knowledge and practices concerning nature and the universe; Natural dyes; Natural pigments; Needle; Pattern; Plants; Silk; Technical skills; Women workers; Wool
element_384,"Semah, Alevi-Bektaşi ritual",2010,RL,https://ich.unesco.org/en/RL/semah-alevi-bektai-ritual-00384,Türkiye,Oral traditions and expressions; Religious practice; Ritual dance,"Aesthetics; Agro-ecosystems; Choreography; Costumes; Instrumental music; Islam; Mysticism; Oral tradition; Performing arts; Plucked string instruments; Religious belief; Religious groups; Social practices, rituals and festive events; Vocal music"
element_385,Traditional Sohbet meetings,2010,RL,https://ich.unesco.org/en/RL/traditional-sohbet-meetings-00385,Türkiye,Dance; Folk literature; Instrumental music; Oral traditions and expressions; Socio-cultural practices; Vocal music,"Agro-ecosystems; Community leaders; Ethics; Food preparation; Humour (literary); Performing arts; Social justice; Social practices, rituals and festive events; Social values; Tolerance"
element_386,Kırkpınar oil wrestling festival,2010,RL,https://ich.unesco.org/en/RL/krkpnar-oil-wrestling-festival-00386,Türkiye,"Social practices, rituals and festive events; Sports competitions; Vegetable oils; Wrestling",Apprenticeship; Costumes; Entertainment; Fanfare; Festivals; Instrumental music; Islam; Leather; Moral values; Oral traditions and expressions; Percussion instruments; Performing arts; Procession; Traditional craftsmanship; Urban areas; Woodwind instruments
element_388,Ceremonial Keşkek tradition,2011,RL,https://ich.unesco.org/en/RL/ceremonial-kekek-tradition-00388,Türkiye,"Cereals; Food preparation; Meat; Social practices, rituals and festive events",Agro-ecosystems; Apprenticeship; Circumcision; Drama; Entertainment; Instrumental music; Knowledge and practices concerning nature and the universe; Percussion instruments; Religious practice; Traditional tools; Wedding; Woodwind instruments; Work songs
element_389,Traditional art of Azerbaijani carpet weaving in the Republic of Azerbaijan,2010,RL,https://ich.unesco.org/en/RL/traditional-art-of-azerbaijani-carpet-weaving-in-the-republic-of-azerbaijan-00389,Azerbaijan,Carpets; Decorative arts; Traditional craftsmanship; Weaving,"Agro-ecosystems; Apprenticeship; Cotton; Craft workers; Gender division of labour; Mythology; Natural dyes; Oral tradition; Oral traditions and expressions; Pastoralism; Pattern; Rituals; Silk; Social practices, rituals and festive events; Spinning; Symbols; Technical skills; Wool"
element_390,"Huaconada, ritual dance of Mito",2010,RL,https://ich.unesco.org/en/RL/huaconada-ritual-dance-of-mito-00390,Peru,"Dance; Masks; Mountains; Rituals; Social practices, rituals and festive events",Birds; Choreography; Community leaders; Costumes; Family; Humour (literary); Improvisation; Moral values; New year; Orchestras; Performing arts; Procession; Religious practice; Urban areas; Wood carving; Wool
element_391,Scissors dance,2010,RL,https://ich.unesco.org/en/RL/scissors-dance-00391,Peru,Acrobatics; Mountains; Performing arts; Ritual dance; Rituals; Scissors,"Agricultural ritual; Agriculture; Agro-ecosystems; Bowed string instruments; Catholicism; Choreography; Contests; Costumes; Embroidery; Oral tradition; Plucked string instruments; Religious belief; Seasons; Social practices, rituals and festive events; Urban areas"
element_392,Hopping procession of Echternach,2010,RL,https://ich.unesco.org/en/RL/hopping-procession-of-echternach-00392,Luxembourg,"Dance; Procession; Religious practice; Social practices, rituals and festive events",Catholicism; Choreography; Clergy; Fanfare; Festivals; Musical instruments; Performing arts; Saints; Urban areas; Vocal music
element_393,Indonesian Angklung,2010,RL,https://ich.unesco.org/en/RL/indonesian-angklung-00393,Indonesia,Agro-ecosystems; Bamboo; Idiophones; Instrumental music; Performing arts,"Agricultural ritual; Circumcision; Costumes; Craft workers; Forests; Handicrafts; Harvesting; Instrument making; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Music education; Oral tradition; Oral traditions and expressions; Orchestras; Religious belief; Rice; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Work songs"
element_395,"Naadam, Mongolian traditional festival",2010,RL,https://ich.unesco.org/en/RL/naadam-mongolian-traditional-festival-00395,Mongolia,"Festivals; Rituals; Social practices, rituals and festive events; Sports competitions","Archery; Bowed string instruments; Costumes; Dance; Food customs; Grasslands, savannahs; Handicrafts; Hats; Horse; Knowledge and practices concerning nature and the universe; Moral values; Nomads; Oral tradition; Oral traditions and expressions; Pastoralism; Performing arts; Throat singing; Traditional craftsmanship; Wrestling"
element_396,Mongolian traditional art of Khöömei,2010,RL,https://ich.unesco.org/en/RL/mongolian-traditional-art-of-khoomei-00396,Mongolia,Instrumental music; Mountains; Performing arts; Throat singing; Vocal music,"Apprenticeship; Birds; Bowed string instruments; Camel; Cultural events; Emotions; Environmental awareness; Epic poetry; Grasslands, savannahs; Horse; Nomads; Oral tradition; Oral traditions and expressions; Pastoralism; Plucked string instruments; Shamanism; Social practices, rituals and festive events; Traditional craftsmanship; Woodwind instruments"
element_397,Shrovetide door-to-door processions and masks in the villages of the Hlinecko area,2010,RL,https://ich.unesco.org/en/RL/shrovetide-door-to-door-processions-and-masks-in-the-villages-of-the-hlinecko-area-00397,Czechia,"Carnival; Masks; Procession; Social practices, rituals and festive events; Urban areas",Agro-ecosystems; Alcoholic beverages; Costumes; Dance; Fanfare; Festivals; Food; Handicrafts; Horse; Houses; Humour (literary); Knowledge and practices concerning nature and the universe; Offering; Oral traditions and expressions; Rituals; Traditional craftsmanship; Wind instruments; Winter
element_398,"Pirekua, traditional song of the P’urhépecha",2010,RL,https://ich.unesco.org/en/RL/pirekua-traditional-song-of-the-p-urhepecha-00398,Mexico,Instrumental music; Mountains; Performing arts; Vocal music,"Agro-ecosystems; Bowed string instruments; Choir singing; Costumes; Duet; Emotions; Environmental awareness; Flowers; Food customs; Forests; Multiculturalism; Oral tradition; Oral traditions and expressions; Orchestras; Plucked string instruments; Poetry; Politics; Polyphonic singing; Social practices, rituals and festive events"
element_399,Parachicos in the traditional January feast of Chiapa de Corzo,2010,RL,https://ich.unesco.org/en/RL/parachicos-in-the-traditional-january-feast-of-chiapa-de-corzo-00399,Mexico,Festivals; Performing arts; Religious practice; Saints; Urban areas,"Catholicism; Costumes; Dance; Embroidery; Food customs; Handicrafts; Humour (literary); Inland wetlands; Instrumental music; Knowledge and practices concerning nature and the universe; Masks; Mountains; Musical instruments; Oral traditions and expressions; Procession; Sculpture; Social practices, rituals and festive events; Traditional craftsmanship; Transvestism; Vocal music; Wood; Wood carving"
element_400,"Traditional Mexican cuisine - ancestral, ongoing community culture, the Michoacán paradigm",2010,RL,https://ich.unesco.org/en/RL/traditional-mexican-cuisine-ancestral-ongoing-community-culture-the-michoacan-paradigm-00400,Mexico,"Agricultural ritual; Agriculture; Agro-ecosystems; Food preparation; Social practices, rituals and festive events",Cereals; Drylands; Family; Food customs; Fruit; Harvesting; Inland wetlands; Knowledge and practices concerning nature and the universe; Maize; Meat; Mountains; Oral traditions and expressions; Technical skills; Urban areas; Vegetables; Veneration of the dead; Women workers
element_401,"Krakelingen and Tonnekensbrand, end-of-winter bread and fire feast at Geraardsbergen",2010,RL,https://ich.unesco.org/en/RL/krakelingen-and-tonnekensbrand-end-of-winter-bread-and-fire-feast-at-geraardsbergen-00401,Belgium,"Festivals; Procession; Social practices, rituals and festive events; Urban areas",Agro-ecosystems; Bread; Catholicism; Cereals; Costumes; Dance; Fair; Fermented beverages; Fertility ritual; Fire; Fish; Float; Food customs; Historical reenactment; Jewelry; Knights; Legends; Religious practice; Wind instruments; Winter
element_403,"Houtem Jaarmarkt, annual winter fair and livestock market at Sint-Lievens-Houtem",2010,RL,https://ich.unesco.org/en/RL/houtem-jaarmarkt-annual-winter-fair-and-livestock-market-at-sint-lievens-houtem-00403,Belgium,"Agriculture; Agro-ecosystems; Cattle; Fair; Social practices, rituals and festive events",Brewing; Cow; Family; Farmers; Food customs; Handicrafts; Horse; Religious practice; Saints; Urban areas; Urban spaces; Winter
element_404,Leuven age set ritual repertoire,2011,RL,https://ich.unesco.org/en/RL/leuven-age-set-ritual-repertoire-00404,Belgium,"Age groups; Initiation rites; Social practices, rituals and festive events",Brewing; Costumes; Ethics; Everyday life; Fair; Flags; Fraternity; Friendship; Godfather; Religious practice; Saints; Social work; Travel; Urban areas
element_405,"Kumiodori, traditional Okinawan musical theatre",2010,RL,https://ich.unesco.org/en/RL/kumiodori-traditional-okinawan-musical-theatre-00405,Japan,Dance; Performing arts; Theatre; Vocal music,"Bladed weapons; Bowed string instruments; Choreography; Costumes; Decorative arts; History; Instrumental music; Islands; Legendary creatures; Legends; Makeup; Marine, coastal and island areas; Moral values; Percussion instruments; Plucked string instruments; Poetry; Representative literary works; Transvestism; Woodwind instruments"
element_406,"Yuki-tsumugi, silk fabric production technique",2010,RL,https://ich.unesco.org/en/RL/yuki-tsumugi-silk-fabric-production-technique-00406,Japan,Agro-ecosystems; Silk; Technical skills; Traditional craftsmanship; Weaving,Agriculture; Apprenticeship; Craft workers; Design; Inland wetlands; Knot; Natural dyes; Pattern; Shinto; Spinning; Textile arts; Trees; Urban areas; Waste treatment
element_411,"Mibu no Hana Taue, ritual of transplanting rice in Mibu, Hiroshima",2011,RL,https://ich.unesco.org/en/RL/mibu-no-hana-taue-ritual-of-transplanting-rice-in-mibu-hiroshima-00411,Japan,"Agricultural ritual; Rice; Social practices, rituals and festive events",Agriculture; Agro-ecosystems; Animism; Cattle; Choreography; Costumes; Decorative arts; Festivals; Musical instruments; Procession; Prosperity ritual; Religious practice; Temples; Traditional tools; Work songs
element_412,"Sada Shin Noh, sacred dancing at Sada shrine, Shimane",2011,RL,https://ich.unesco.org/en/RL/sada-shin-noh-sacred-dancing-at-sada-shrine-shimane-00412,Japan,Carpets; Performing arts; Ritual dance; Shinto; Vocal music,"Agro-ecosystems; Autumn; Bladed weapons; Clergy; Costumes; Historical reenactment; Idiophones; Masks; Mythology; Prosperity ritual; Rice; Social practices, rituals and festive events; Temples; Theatre; Woodwind instruments"
element_413,"Nachi no Dengaku, a religious performing art held at the Nachi fire festival",2012,RL,https://ich.unesco.org/en/RL/nachi-no-dengaku-a-religious-performing-art-held-at-the-nachi-fire-festival-00413,Japan,Festivals; Mountains; Performing arts; Ritual dance; Sacred sites,Agricultural ritual; Agro-ecosystems; Costumes; Fire; Forests; Musical instruments; Performing arts; Pilgrimages; Rice; Shinto; Temples; Theatre
